"","n.trees","max_depth","min_samples_split","mean_ROC_AUC","fold_ROC_AUC"
"1",1000,4,5,0.799209144521192,"0.849295774647887, 0.858046761066943, 0.752000941619586, 0.793533342216977, 0.743168903054569"
"2",50,6,10,0.796121470299164,"0.862112676056338, 0.852858337367425, 0.734757532956686, 0.789741295615922, 0.74113750949945"
"3",900,3,20,0.799603723045229,"0.852112676056338, 0.855891114426064, 0.751277071563089, 0.797142639584245, 0.741595113596407"
"4",50,5,10,0.792147068211242,"0.866338028169014, 0.861830713829372, 0.713120880414313, 0.786765909653348, 0.732679808990166"
"5",1000,6,20,0.798384453240691,"0.851830985915493, 0.857694694878499, 0.75059733992467, 0.794789743199254, 0.737009502285539"
"6",750,6,20,0.798215823199298,"0.847887323943662, 0.855695353485076, 0.754369703389831, 0.793280158382669, 0.739846576795254"
"7",900,3,17,0.798058164752201,"0.849859154929577, 0.85732290084329, 0.745391949152542, 0.795594982010622, 0.742121836824972"
"8",1000,3,17,0.796630140477734,"0.843521126760563, 0.855749984445352, 0.751441854990584, 0.792931792655765, 0.739505943536404"
"9",1000,5,20,0.796817846424229,"0.842253521126761, 0.855716598858516, 0.752510004708098, 0.791774380841789, 0.741834726585983"
"10",50,4,17,0.798089251230504,"0.863943661971831, 0.856593729276276, 0.7344868173258, 0.800721478745883, 0.73470056883273"
"11",50,5,17,0.796071220411359,"0.862394366197183, 0.852753628026897, 0.735513771186441, 0.784426338733319, 0.745267997912957"
"12",100,5,15,0.798936131011577,"0.862816901408451, 0.858764551183898, 0.746430673258004, 0.786396603910072, 0.74027192529746"
"13",750,6,5,0.798476968827729,"0.845633802816901, 0.857836583622549, 0.756261770244821, 0.791351773238659, 0.741300914215714"
"14",1000,3,5,0.798763229230402,"0.849014084507042, 0.85518622328584, 0.749582156308851, 0.796994155831795, 0.743039526218482"
"15",1000,4,10,0.798317498854144,"0.852394366197183, 0.858302464311566, 0.745756826741996, 0.795928118634711, 0.739205718385264"
"16",100,4,5,0.798808268813595,"0.869718309859155, 0.857356286430125, 0.74600988700565, 0.786063467285984, 0.734893393487064"
"17",900,6,15,0.796804417497772,"0.846197183098591, 0.857801680509039, 0.746463041431262, 0.794635548533247, 0.738924633916722"
"18",50,4,10,0.801585100701099,"0.867042253521127, 0.854039731883387, 0.736181732580038, 0.802455692828996, 0.748206092691946"
"19",50,6,15,0.803702432105476,"0.875070422535211, 0.862137254217586, 0.742093338041431, 0.797715634577678, 0.741495511155473"
"20",500,6,15,0.799625317543635,"0.857183098591549, 0.856901028427827, 0.745074152542373, 0.791252784070358, 0.747715524086068"
"21",500,6,20,0.796049967773511,"0.849014084507042, 0.857114999688907, 0.738712335216573, 0.79548457101521, 0.739923848439822"
"22",750,5,17,0.79846597787149,"0.854647887323944, 0.855038264435093, 0.751268243879473, 0.791884791837201, 0.739490701881742"
"23",750,3,20,0.797441155416113,"0.845633802816901, 0.859332864923433, 0.748808262711864, 0.792596752393825, 0.740834094234543"
"24",900,5,15,0.795281869903135,"0.840704225352113, 0.855879732976006, 0.748237405838041, 0.79156878795378, 0.740019197395733"
"25",50,5,5,0.796461348530208,"0.866197183098592, 0.854322750608149, 0.737108639359699, 0.778648797852696, 0.746029371731906"
"26",500,3,10,0.796791000475435,"0.844788732394366, 0.858870019287764, 0.743823564030132, 0.794182482724487, 0.742290203940429"
"27",50,6,17,0.796272462069561,"0.86943661971831, 0.855235542902755, 0.739380296610169, 0.779452133026213, 0.737857718090355"
"28",500,6,17,0.800408899455347,"0.854084507042253, 0.855803097878953, 0.749858757062147, 0.796236507966724, 0.746061627326656"
"29",50,5,20,0.79774236529987,"0.870704225352113, 0.858403379835409, 0.748322740112994, 0.785347699453656, 0.725933781745177"
"30",900,4,20,0.798711922062695,"0.854366197183099, 0.856418454945392, 0.749796963276836, 0.794679332203842, 0.738298662704309"
"31",900,4,10,0.796201383436438,"0.847605633802817, 0.857150661565754, 0.744156073446328, 0.79307456549466, 0.739019982872634"
"32",500,5,15,0.797799725714291,"0.850704225352113, 0.857051263568585, 0.74751647834275, 0.798162989472883, 0.735563671835124"
"33",100,6,5,0.796290925003128,"0.85887323943662, 0.857117275978919, 0.734878177966102, 0.785229673906836, 0.745356257727164"
"34",900,6,5,0.7989682232325,"0.849014084507042, 0.856712096356874, 0.755449623352166, 0.79325160381489, 0.740413708131529"
"35",500,3,15,0.798749149178678,"0.849577464788732, 0.856410108548683, 0.757547669491525, 0.794439473834498, 0.735771029229949"
"36",500,6,10,0.800893191982488,"0.854929577464789, 0.858501260305903, 0.751488935969868, 0.798749309931279, 0.7407968762406"
"37",1000,6,17,0.798985100923843,"0.850422535211268, 0.856827428384122, 0.749964689265537, 0.79471740496088, 0.742993446797409"
"38",1000,5,17,0.797131809730944,"0.846478873239437, 0.855274998596288, 0.752068620527307, 0.791344158687251, 0.740492397604437"
"39",100,6,17,0.796154810328942,"0.860140845070422, 0.855687765851704, 0.733715866290019, 0.792549161447526, 0.738680412985039"
"40",750,4,17,0.799266598364063,"0.854366197183099, 0.857505762807546, 0.748614053672316, 0.79418629000019, 0.741660688157163"
"41",250,4,10,0.800996776831937,"0.86056338028169, 0.855115658295484, 0.750144185499058, 0.797148350497801, 0.742012309585654"
"42",750,3,17,0.7974701864184,"0.847887323943662, 0.856266702277959, 0.747151600753296, 0.794230073670785, 0.741815231446298"
"43",900,3,10,0.798927131765062,"0.848450704225352, 0.857610472148074, 0.755075918079096, 0.792684319735014, 0.740814244637773"
"44",100,4,17,0.800424683368586,"0.87169014084507, 0.854746140550286, 0.743417490583804, 0.791199482210504, 0.741070162653267"
"45",900,4,15,0.797233737883328,"0.848169014084507, 0.855958644363071, 0.745018243879473, 0.795815804001447, 0.741206983088144"
"46",250,5,20,0.800164974786261,"0.863098591549296, 0.854317439264789, 0.748669962335217, 0.791092878490796, 0.743646002291211"
"47",100,6,20,0.798330720220642,"0.866338028169014, 0.854307575341406, 0.742378766478343, 0.793411509394453, 0.735217721719996"
"48",1000,3,15,0.796950701645643,"0.841971830985915, 0.857430645237167, 0.750094161958569, 0.794808779577773, 0.740448090468791"
"49",900,4,5,0.799672920603564,"0.850704225352113, 0.856193860997592, 0.750612052730697, 0.798132531267252, 0.742721932670168"
"50",750,6,15,0.799823736002707,"0.856197183098591, 0.857651445368281, 0.752059792843691, 0.793704669623651, 0.739505589079319"
"51",500,6,5,0.799499461969251,"0.854366197183099, 0.856911651114547, 0.747675376647834, 0.79531705088424, 0.743227034016538"
"52",100,5,17,0.799207289299063,"0.857042253521127, 0.86091412771808, 0.734254354990584, 0.796830442976528, 0.746995267288999"
"53",1000,5,5,0.794961903114093,"0.840845070422535, 0.856408591022009, 0.743808851224105, 0.792082770173802, 0.741664232728015"
"54",100,6,15,0.80201665209519,"0.868732394366197, 0.863618360251727, 0.730891007532957, 0.806586586967695, 0.740254911357372"
"55",750,6,17,0.797467882811457,"0.849577464788732, 0.855470759537276, 0.747575329566855, 0.790209590527498, 0.744506269636923"
"56",750,5,10,0.797113672692978,"0.849718309859155, 0.858025515693502, 0.745439030131827, 0.790715958196113, 0.741669549584293"
"57",100,3,20,0.796128300093381,"0.859859154929577, 0.854843262257442, 0.741749058380414, 0.78129866174259, 0.74289136315688"
"58",100,5,5,0.803472109419408,"0.87056338028169, 0.857571775217879, 0.740060028248588, 0.806371475890427, 0.742793887458458"
"59",900,3,5,0.797224916643083,"0.846760563380282, 0.856212071317684, 0.745642066854991, 0.795945251375378, 0.741564630287082"
"60",500,4,17,0.799463084457671,"0.855070422535211, 0.857684072191779, 0.748431614877589, 0.791486931526146, 0.744642381157628"
"61",500,4,10,0.79615427180546,"0.845070422535211, 0.858257697274674, 0.741575447269303, 0.791564980678076, 0.744302811270034"
"62",250,3,10,0.799322786165205,"0.864225352112676, 0.856290982704748, 0.74477695386064, 0.789733681064514, 0.741586961083448"
"63",900,6,20,0.795642923542134,"0.844507042253521, 0.855902495876121, 0.744606285310734, 0.79326112200415, 0.739937672266143"
"64",1000,4,17,0.798777885574038,"0.849859154929577, 0.85768634848179, 0.751694915254237, 0.795682549351811, 0.738966459852773"
"65",500,3,5,0.799105818725269,"0.854788732394366, 0.857280410096409, 0.749799905838041, 0.793190687403628, 0.740469357893901"
"66",750,5,20,0.793848047043534,"0.839859154929577, 0.855292450153043, 0.74132238700565, 0.795119072547639, 0.737647170581763"
"67",250,5,17,0.797488654807244,"0.850704225352113, 0.856870677894341, 0.746274717514124, 0.791709657154823, 0.741883996120822"
"68",50,6,20,0.800037899690589,"0.86943661971831, 0.855625547258057, 0.74617761299435, 0.7866212331766, 0.742328485305627"
"69",250,6,10,0.798361336305088,"0.857183098591549, 0.85762488865148, 0.743817678907721, 0.796984637642535, 0.736196377732155"
"70",50,6,5,0.798888017331555,"0.86169014084507, 0.861427810497339, 0.741416548964218, 0.788412556395271, 0.741493029955877"
"71",250,3,20,0.799246877007182,"0.854929577464789, 0.856870677894341, 0.756920903954802, 0.783247986902972, 0.744265238819006"
"72",250,5,15,0.802293254495474,"0.862535211267606, 0.855184705759165, 0.757106285310734, 0.792473015933449, 0.744167054206413"
"73",1000,3,10,0.795749991200485,"0.844225352112676, 0.85614605890735, 0.747848987758945, 0.791753440825417, 0.738776116398035"
"74",750,4,10,0.797792625263104,"0.845633802816901, 0.856743964417035, 0.74870527306968, 0.794041613523443, 0.743838472488459"
"75",100,3,10,0.801038759705646,"0.863661971830986, 0.857251577089596, 0.745327212806026, 0.799836287144734, 0.739116749656886"
"76",750,4,5,0.797044051831199,"0.847323943661972, 0.859067297755426, 0.744847575329567, 0.797607127220118, 0.736374315188911"
"77",250,3,17,0.797526378318304,"0.854225352112676, 0.856358512641756, 0.741148775894539, 0.792370219489444, 0.743529031453104"
"78",50,3,15,0.800038575712063,"0.864084507042253, 0.861313995996765, 0.730973399246704, 0.794886828729703, 0.748934147544888"
"79",500,5,10,0.80047141049426,"0.853239436619718, 0.85799137134333, 0.751933262711864, 0.795079096152748, 0.744113885643637"
"80",250,4,15,0.799977201087946,"0.857746478873239, 0.858366200431888, 0.741234110169492, 0.790961527479012, 0.7515776884861"
"81",750,4,15,0.797069455197867,"0.849014084507042, 0.856671881900004, 0.742158074387947, 0.79723591783899, 0.740267317355353"
"82",250,6,20,0.80023282192076,"0.859154929577465, 0.856828945910797, 0.744844632768362, 0.797357750661514, 0.742977850685662"
"83",50,3,10,0.796842417807102,"0.864788732394366, 0.865058493065662, 0.723925965160075, 0.784557689745103, 0.745881208670304"
"84",1000,4,15,0.798492949377808,"0.848732394366197, 0.856902545954502, 0.753227989642185, 0.793738935104986, 0.739862881821172"
"85",900,5,17,0.797098151290764,"0.847323943661972, 0.856341819848338, 0.7500559086629, 0.792893719898726, 0.738875364381884"
"86",250,3,5,0.795976596536003,"0.845633802816901, 0.858778967687305, 0.747487052730697, 0.794414726542423, 0.733568432902692"
"87",250,6,17,0.798568295603168,"0.846760563380282, 0.860156123144255, 0.745633239171375, 0.802097808912832, 0.738193743407098"
"88",500,3,20,0.796915391452184,"0.847323943661972, 0.8546300497597, 0.749764595103578, 0.79354666768194, 0.73931170105373"
"89",500,3,17,0.797394815363602,"0.848450704225352, 0.856716648936897, 0.747542961393597, 0.794172964535227, 0.740090797726938"
"90",100,4,10,0.801983354565188,"0.865915492957747, 0.857671173215047, 0.752980814500942, 0.794943937865261, 0.738405354286946"
"91",50,4,5,0.799341982908128,"0.864647887323944, 0.85886319041773, 0.727433498116761, 0.791622089813634, 0.754143248868573"
"92",250,4,5,0.801104172320926,"0.86, 0.856800112903985, 0.750653248587571, 0.793994022577145, 0.744073477535928"
"93",1000,4,20,0.797099159618392,"0.847323943661972, 0.855673349348298, 0.749052495291902, 0.791563077040224, 0.741882932749566"
"94",100,5,10,0.799973132708307,"0.860422535211268, 0.859646992945019, 0.740483757062147, 0.793264929279854, 0.746047449043249"
"95",1000,5,15,0.79774911510108,"0.849718309859155, 0.856000376346615, 0.749655720338983, 0.790925358359826, 0.742445810600819"
"96",1000,5,10,0.797130649253055,"0.84, 0.858247074587954, 0.755049435028249, 0.793638042298833, 0.738718694350238"
"97",50,5,15,0.799036255727176,"0.870422535211268, 0.859632576441612, 0.727921963276836, 0.793046010926881, 0.744158192779284"
"98",100,4,15,0.800351614065218,"0.864084507042253, 0.856537580789326, 0.74784604519774, 0.794171060897375, 0.739118876399397"
"99",900,5,5,0.79782849120869,"0.852394366197183, 0.857479964854082, 0.747725400188324, 0.791005311149607, 0.740537413654254"
"100",250,5,5,0.799892990964091,"0.849577464788732, 0.858505812885926, 0.754390301318267, 0.796619139174963, 0.740372236652564"
"101",1000,6,15,0.798355873585141,"0.845915492957746, 0.856507989019177, 0.752395244821092, 0.795526451047953, 0.741434190079739"
"102",750,3,15,0.797878934432739,"0.84830985915493, 0.857457960717305, 0.747492937853107, 0.793752260569949, 0.742381653868403"
"103",1000,3,20,0.797341795883535,"0.842253521126761, 0.857372979223542, 0.751530131826742, 0.794924901486741, 0.740627445753888"
"104",250,6,5,0.796356409605797,"0.854084507042253, 0.856776591240533, 0.739668667608286, 0.793489558546382, 0.737762723591529"
"105",750,6,10,0.800727812549932,"0.851549295774648, 0.855606578174628, 0.757156308851224, 0.796259351620948, 0.74306752832821"
"106",1000,6,10,0.796834587984813,"0.840985915492958, 0.855385778043514, 0.750823917137476, 0.794201519103006, 0.742775810147114"
"107",100,3,15,0.803438396996094,"0.864507042253521, 0.862754887574036, 0.750126530131827, 0.802992518703242, 0.736811006317843"
"108",500,5,20,0.79822885279354,"0.848450704225352, 0.857486034960779, 0.750844515065913, 0.795893853153376, 0.738469156562277"
"109",500,4,20,0.796345374588018,"0.845633802816901, 0.855963955706431, 0.750870998116761, 0.789929755763264, 0.739328360536733"
"110",100,5,20,0.80394863562009,"0.865915492957747, 0.860285112911572, 0.753566384180791, 0.798909215510841, 0.741066972539501"
"111",900,5,20,0.798384786698242,"0.848732394366197, 0.85882828730422, 0.74671315913371, 0.79430431554701, 0.74334577714007"
"112",250,3,15,0.79935811686424,"0.86, 0.853850041049097, 0.747028013182674, 0.796364051702804, 0.739548478386625"
"113",500,4,15,0.798955410276226,"0.857183098591549, 0.858604452119757, 0.746460098870056, 0.790304772420095, 0.742224629379672"
"114",500,5,17,0.798251489536811,"0.852112676056338, 0.858986868841687, 0.743076153483992, 0.794538463002798, 0.742543286299241"
"115",250,5,10,0.798837323840967,"0.862253521126761, 0.85529320891638, 0.745912782485876, 0.795535969237212, 0.735191137438608"
"116",750,3,5,0.794084049338456,"0.834507042253521, 0.855109588188786, 0.747778366290019, 0.795564523804991, 0.737460726154963"
"117",250,6,15,0.79712653489838,"0.854366197183099, 0.855379707936816, 0.747531191148776, 0.791705849879119, 0.73664972834409"
"118",750,4,20,0.797738373439271,"0.850985915492958, 0.861222185632968, 0.746218808851224, 0.794761188631475, 0.73550376858773"
"119",100,4,20,0.802060288775587,"0.867605633802817, 0.861154655695961, 0.743852989642185, 0.795364641830538, 0.742323522906435"
"120",500,4,5,0.798841664932412,"0.852394366197183, 0.855903254639458, 0.750732697740113, 0.792278844872551, 0.742899161212754"
